"error","timepoint","model","stock","stock_type"
8.0803508536514e-06,36,"Linear","PFE","health care"
0.000272033571958471,36,"GP","PFE","health care"
0.000732392978858791,37,"Linear","PFE","health care"
0.000142058987959172,37,"GP","PFE","health care"
0.000158806015178407,38,"Linear","PFE","health care"
4.03927619630222e-06,38,"GP","PFE","health care"
0.000213651481523032,39,"Linear","PFE","health care"
0.000145277935338483,39,"GP","PFE","health care"
1.05002825610595e-06,40,"Linear","PFE","health care"
1.19125055423375e-05,40,"GP","PFE","health care"
3.99932550997176e-08,41,"Linear","PFE","health care"
4.39146675690352e-05,41,"GP","PFE","health care"
0.000137271891425005,42,"Linear","PFE","health care"
1.7088963529715e-06,42,"GP","PFE","health care"
9.27299224729465e-05,43,"Linear","PFE","health care"
7.06388421305416e-08,43,"GP","PFE","health care"
3.25371604025714e-06,44,"Linear","PFE","health care"
4.23337205967383e-05,44,"GP","PFE","health care"
0.000211217823363663,45,"Linear","PFE","health care"
5.40077109903417e-05,45,"GP","PFE","health care"
0.000460836455045825,46,"Linear","PFE","health care"
0.000238011832597887,46,"GP","PFE","health care"
0.000511992478588862,47,"Linear","PFE","health care"
0.000256993952500716,47,"GP","PFE","health care"
0.000777742068328383,48,"Linear","PFE","health care"
0.000516775546076807,48,"GP","PFE","health care"
0.00138635675866177,49,"Linear","PFE","health care"
0.000729080122072418,49,"GP","PFE","health care"
0.00146947995105824,50,"Linear","PFE","health care"
0.00067219567975611,50,"GP","PFE","health care"
0.00175498870065791,51,"Linear","PFE","health care"
0.00098820370857165,51,"GP","PFE","health care"
0.00104338672180596,52,"Linear","PFE","health care"
0.000306619278264463,52,"GP","PFE","health care"
0.0020917120145736,53,"Linear","PFE","health care"
0.00106555488309859,53,"GP","PFE","health care"
0.0042074830073212,54,"Linear","PFE","health care"
0.00203867981076499,54,"GP","PFE","health care"
0.0029556397396686,55,"Linear","PFE","health care"
0.000880432631841824,55,"GP","PFE","health care"
0.00394252245773353,56,"Linear","PFE","health care"
0.00167179334253808,56,"GP","PFE","health care"
0.00299875796854561,57,"Linear","PFE","health care"
0.000664731977940337,57,"GP","PFE","health care"
0.00284416157112094,58,"Linear","PFE","health care"
0.000796074636294322,58,"GP","PFE","health care"
0.00213061813919412,59,"Linear","PFE","health care"
6.31209097617156e-05,59,"GP","PFE","health care"
0.00207768644140406,60,"Linear","PFE","health care"
6.92842978203698e-05,60,"GP","PFE","health care"
0.00167294688234109,61,"Linear","PFE","health care"
0.000217170260192402,61,"GP","PFE","health care"
0.00277303260140277,62,"Linear","PFE","health care"
0.000215876942910234,62,"GP","PFE","health care"
0.00446708956479852,63,"Linear","PFE","health care"
0.000919829536637418,63,"GP","PFE","health care"
0.00616171525177939,64,"Linear","PFE","health care"
0.000700967900920395,64,"GP","PFE","health care"
0.0064417977040903,65,"Linear","PFE","health care"
0.00190889672737848,65,"GP","PFE","health care"
0.00607046440543239,66,"Linear","PFE","health care"
0.000576330064136042,66,"GP","PFE","health care"
0.0064803014740115,67,"Linear","PFE","health care"
0.000988420709180192,67,"GP","PFE","health care"
0.00745834487743419,68,"Linear","PFE","health care"
0.000596149123045505,68,"GP","PFE","health care"
0.0132686330401506,69,"Linear","PFE","health care"
0.00274014584234438,69,"GP","PFE","health care"
0.0130765920883642,70,"Linear","PFE","health care"
0.00261698838434651,70,"GP","PFE","health care"
0.0136430100038112,71,"Linear","PFE","health care"
0.00180724616457103,71,"GP","PFE","health care"
0.0116100793719297,72,"Linear","PFE","health care"
0.00118496804404026,72,"GP","PFE","health care"
0.0226365605895366,73,"Linear","PFE","health care"
0.00418339656474086,73,"GP","PFE","health care"
0.0326469212838704,74,"Linear","PFE","health care"
0.00966973614738134,74,"GP","PFE","health care"
0.0328498870473128,75,"Linear","PFE","health care"
0.00595806569604326,75,"GP","PFE","health care"
0.0260106962523003,76,"Linear","PFE","health care"
0.00328795750697071,76,"GP","PFE","health care"
0.0357225441915467,77,"Linear","PFE","health care"
0.00392926327889896,77,"GP","PFE","health care"
0.034995237378255,78,"Linear","PFE","health care"
0.0059015992977628,78,"GP","PFE","health care"
0.0377036325561881,79,"Linear","PFE","health care"
0.00326972347660051,79,"GP","PFE","health care"
0.0341626301060751,80,"Linear","PFE","health care"
0.0046138450224238,80,"GP","PFE","health care"
0.0346689211104626,81,"Linear","PFE","health care"
0.00555647849045123,81,"GP","PFE","health care"
0.0348696290641289,82,"Linear","PFE","health care"
0.0023879792658859,82,"GP","PFE","health care"
0.0206658004171826,83,"Linear","PFE","health care"
4.63248530162179e-05,83,"GP","PFE","health care"
0.0192385039404832,84,"Linear","PFE","health care"
0.00033862625101097,84,"GP","PFE","health care"
0.023271992720518,85,"Linear","PFE","health care"
4.6464671411331e-05,85,"GP","PFE","health care"
0.0282210161970619,86,"Linear","PFE","health care"
1.38545383132922e-06,86,"GP","PFE","health care"
0.0363904358372368,87,"Linear","PFE","health care"
0.00102150519511539,87,"GP","PFE","health care"
0.038498019838571,88,"Linear","PFE","health care"
0.000381909713365523,88,"GP","PFE","health care"
0.0468347981451514,89,"Linear","PFE","health care"
0.00110458857157351,89,"GP","PFE","health care"
0.0174964519523346,90,"Linear","PFE","health care"
0.00208720364958392,90,"GP","PFE","health care"
0.0190256858416476,91,"Linear","PFE","health care"
0.00234585339512219,91,"GP","PFE","health care"
0.0218085728937369,92,"Linear","PFE","health care"
0.00173683502926316,92,"GP","PFE","health care"
0.0191826982488229,93,"Linear","PFE","health care"
0.00311792680850406,93,"GP","PFE","health care"
0.016522076805826,94,"Linear","PFE","health care"
0.00355386294708759,94,"GP","PFE","health care"
0.0133002946179089,95,"Linear","PFE","health care"
0.00532973422787038,95,"GP","PFE","health care"
0.00898218155393412,96,"Linear","PFE","health care"
0.00701396116801581,96,"GP","PFE","health care"
0.00447659467849872,97,"Linear","PFE","health care"
0.0113897259477992,97,"GP","PFE","health care"
0.00166330626031851,98,"Linear","PFE","health care"
0.0193586743236038,98,"GP","PFE","health care"
0.000689014321890614,99,"Linear","PFE","health care"
0.0217380092978527,99,"GP","PFE","health care"
0.000306753394636793,100,"Linear","PFE","health care"
0.0223444832443888,100,"GP","PFE","health care"
0.000813148935661433,101,"Linear","PFE","health care"
0.0175571282279239,101,"GP","PFE","health care"
0.0025980921701146,102,"Linear","PFE","health care"
0.0106359686074804,102,"GP","PFE","health care"
0.00278998849236113,103,"Linear","PFE","health care"
0.00985512961665023,103,"GP","PFE","health care"
0.00395296430553384,104,"Linear","PFE","health care"
0.00681268997175194,104,"GP","PFE","health care"
0.00439837948367427,105,"Linear","PFE","health care"
0.00608136961630268,105,"GP","PFE","health care"
0.00226460891837325,106,"Linear","PFE","health care"
0.0094643704027058,106,"GP","PFE","health care"
0.00391685634869998,107,"Linear","PFE","health care"
0.00606057622875027,107,"GP","PFE","health care"
0.00945405088508732,108,"Linear","PFE","health care"
0.0013133395254207,108,"GP","PFE","health care"
0.00749923863363467,109,"Linear","PFE","health care"
0.0012827007060623,109,"GP","PFE","health care"
0.00668299702449917,110,"Linear","PFE","health care"
0.00206467466242999,110,"GP","PFE","health care"
0.0103121784918047,111,"Linear","PFE","health care"
3.24653053532728e-05,111,"GP","PFE","health care"
0.00949989058155917,112,"Linear","PFE","health care"
0.000738601937063519,112,"GP","PFE","health care"
0.00857093432777409,113,"Linear","PFE","health care"
0.000787923876363907,113,"GP","PFE","health care"
0.0064512245490879,114,"Linear","PFE","health care"
0.00174940751394988,114,"GP","PFE","health care"
0.00906248390810414,115,"Linear","PFE","health care"
0.000301915773233689,115,"GP","PFE","health care"
0.0074324595796368,116,"Linear","PFE","health care"
0.00145755338847374,116,"GP","PFE","health care"
0.00421760269217293,117,"Linear","PFE","health care"
0.00473129449308209,117,"GP","PFE","health care"
0.00513586295372848,118,"Linear","PFE","health care"
0.000844879149432298,118,"GP","PFE","health care"
0.00588605836856289,119,"Linear","PFE","health care"
0.0015227644744705,119,"GP","PFE","health care"
0.00809431194641602,120,"Linear","PFE","health care"
0.000430263676025922,120,"GP","PFE","health care"
0.0116845061396519,121,"Linear","PFE","health care"
0.00013882349700997,121,"GP","PFE","health care"
0.0157090298495244,122,"Linear","PFE","health care"
0.000385481005092905,122,"GP","PFE","health care"
0.0135122813591205,123,"Linear","PFE","health care"
7.50569828486498e-05,123,"GP","PFE","health care"
0.0107946012587046,124,"Linear","PFE","health care"
4.23210348812526e-05,124,"GP","PFE","health care"
0.0106274917564233,125,"Linear","PFE","health care"
5.30449255646818e-05,125,"GP","PFE","health care"
0.0120284405049652,126,"Linear","PFE","health care"
3.34436006624069e-06,126,"GP","PFE","health care"
0.0150806752184692,127,"Linear","PFE","health care"
0.000491089197256477,127,"GP","PFE","health care"
0.00654119518629633,128,"Linear","PFE","health care"
0.000138391704976456,128,"GP","PFE","health care"
0.00406159826397874,129,"Linear","PFE","health care"
0.000923481235033955,129,"GP","PFE","health care"
0.00827721050568663,130,"Linear","PFE","health care"
1.84541135649155e-05,130,"GP","PFE","health care"
0.00874239152377582,131,"Linear","PFE","health care"
0.000217860595181052,131,"GP","PFE","health care"
0.00633503481845381,132,"Linear","PFE","health care"
3.41439929170127e-05,132,"GP","PFE","health care"
0.00674934221920578,133,"Linear","PFE","health care"
0.000760101021816703,133,"GP","PFE","health care"
0.00925461910685705,134,"Linear","PFE","health care"
1.61766760855126e-05,134,"GP","PFE","health care"
0.00833833404809558,135,"Linear","PFE","health care"
3.65236818271815e-05,135,"GP","PFE","health care"
0.00733147801758066,136,"Linear","PFE","health care"
0.00124377004830481,136,"GP","PFE","health care"
0.00762873763457324,137,"Linear","PFE","health care"
4.51856208704943e-06,137,"GP","PFE","health care"
0.0146591014782741,138,"Linear","PFE","health care"
0.00119651074023586,138,"GP","PFE","health care"
0.0207403720961898,139,"Linear","PFE","health care"
0.00319838423851739,139,"GP","PFE","health care"
0.0186315148774338,140,"Linear","PFE","health care"
0.00181626939539158,140,"GP","PFE","health care"
0.0108941414033334,141,"Linear","PFE","health care"
0.000122744204936855,141,"GP","PFE","health care"
0.00940811673493618,142,"Linear","PFE","health care"
9.93539604160825e-06,142,"GP","PFE","health care"
0.00957495790488685,143,"Linear","PFE","health care"
7.52562262061655e-06,143,"GP","PFE","health care"
0.00718214456155999,144,"Linear","PFE","health care"
9.95686413748494e-05,144,"GP","PFE","health care"
0.00612417195444068,145,"Linear","PFE","health care"
0.00032996039488367,145,"GP","PFE","health care"
0.0057599355609237,146,"Linear","PFE","health care"
0.000376273907779864,146,"GP","PFE","health care"
0.00641723532297882,147,"Linear","PFE","health care"
0.00012635153960892,147,"GP","PFE","health care"
0.00173166964672665,148,"Linear","PFE","health care"
0.00238741252149409,148,"GP","PFE","health care"
0.00148660911166629,149,"Linear","PFE","health care"
0.00333554701652358,149,"GP","PFE","health care"
0.00269680040194632,150,"Linear","PFE","health care"
0.00113680958710584,150,"GP","PFE","health care"
0.00133391165061062,151,"Linear","PFE","health care"
0.00221031431567353,151,"GP","PFE","health care"
0.0013518492053076,152,"Linear","PFE","health care"
0.00187506006401741,152,"GP","PFE","health care"
0.000782888619598702,153,"Linear","PFE","health care"
0.00419026348183334,153,"GP","PFE","health care"
0.000103876258210859,154,"Linear","PFE","health care"
0.00401374136384937,154,"GP","PFE","health care"
0.00572734080225064,155,"Linear","PFE","health care"
0.0219122557569449,155,"GP","PFE","health care"
0.00245966869074457,156,"Linear","PFE","health care"
0.0127850814098663,156,"GP","PFE","health care"
0.0108286199779106,157,"Linear","PFE","health care"
0.0250674385660153,157,"GP","PFE","health care"
0.00532204342174046,158,"Linear","PFE","health care"
0.0138863917756924,158,"GP","PFE","health care"
0.00773135864111783,159,"Linear","PFE","health care"
0.0155635590600071,159,"GP","PFE","health care"
0.00624775229534199,160,"Linear","PFE","health care"
0.0116152894020287,160,"GP","PFE","health care"
0.0150633687953714,161,"Linear","PFE","health care"
0.0213361102306568,161,"GP","PFE","health care"
0.014471058528646,162,"Linear","PFE","health care"
0.0185339773067178,162,"GP","PFE","health care"
0.0140867751598855,163,"Linear","PFE","health care"
0.015405436647593,163,"GP","PFE","health care"
0.0065545666722515,164,"Linear","PFE","health care"
0.0052837416196981,164,"GP","PFE","health care"
0.00397738587895072,165,"Linear","PFE","health care"
0.00274208962143663,165,"GP","PFE","health care"
0.00559363749073694,166,"Linear","PFE","health care"
0.00352442080186541,166,"GP","PFE","health care"
0.00747783666720353,167,"Linear","PFE","health care"
0.00419465512493136,167,"GP","PFE","health care"
0.0088384757717663,168,"Linear","PFE","health care"
0.00423928913919658,168,"GP","PFE","health care"
0.0153000667209678,169,"Linear","PFE","health care"
0.00925108432518187,169,"GP","PFE","health care"
0.0165486729312425,170,"Linear","PFE","health care"
0.00871879452337828,170,"GP","PFE","health care"
0.0127796993702674,171,"Linear","PFE","health care"
0.0055189715170796,171,"GP","PFE","health care"
0.0133560567493533,172,"Linear","PFE","health care"
0.00528922007911345,172,"GP","PFE","health care"
0.0141376252523109,173,"Linear","PFE","health care"
0.00395900910396901,173,"GP","PFE","health care"
0.0157521682885597,174,"Linear","PFE","health care"
0.00387186693502758,174,"GP","PFE","health care"
0.0213300780141876,175,"Linear","PFE","health care"
0.00612207431958697,175,"GP","PFE","health care"
0.0222837419507326,176,"Linear","PFE","health care"
0.00566229992271638,176,"GP","PFE","health care"
0.0196504737882878,177,"Linear","PFE","health care"
0.0036172758386063,177,"GP","PFE","health care"
0.019183000072465,178,"Linear","PFE","health care"
0.00291641002661352,178,"GP","PFE","health care"
0.0116845550843084,179,"Linear","PFE","health care"
0.000328291224516798,179,"GP","PFE","health care"
0.0157275104339004,180,"Linear","PFE","health care"
0.00107049136124231,180,"GP","PFE","health care"
0.00887831456237408,181,"Linear","PFE","health care"
2.65100370108462e-05,181,"GP","PFE","health care"
0.0161760032845565,182,"Linear","PFE","health care"
0.000784782465662213,182,"GP","PFE","health care"
0.0199233577936858,183,"Linear","PFE","health care"
0.00158954293173888,183,"GP","PFE","health care"
0.0192231708169972,184,"Linear","PFE","health care"
0.00112747528987615,184,"GP","PFE","health care"
0.0161600576060536,185,"Linear","PFE","health care"
0.000378920211172563,185,"GP","PFE","health care"
0.0137540022982188,186,"Linear","PFE","health care"
9.92274585362292e-05,186,"GP","PFE","health care"
0.00672631408927031,187,"Linear","PFE","health care"
0.000849790584342135,187,"GP","PFE","health care"
0.00488010261046669,188,"Linear","PFE","health care"
0.00165557653528008,188,"GP","PFE","health care"
